LOC	VEH_SER_NO	INSP_COMT	TS_LOAD	FOUND_INSP_TEAM	RESP_INSP_TEAM	RESP_INSP_OPRUNT
17	DJZ516	Borci bid ba bdui ba bsem blectus bmi ba ba bnonummy bligula bve ba bcum.	22:17.8	209		
17	YWI795	Bante bat bid ba bdolor.	22:24.8	509		
17	IXT460	Bcras bid ba ba.	23:37.0	209		
17	EVB234	Borci bmi bnisl ba.	24:09.4	509		
17	PJL425	Bpede bat.	24:31.4	517		
17	DPA037	Borci beu ba bid ba ba bve bmi ba ba btempus bat.	24:55.8	409		
17	IXT460	Burna bve.	25:23.0	209		
17	DPA037	Bnibh bat bodio ba ba bad ba ba ba ba bimperdiet bconsectetuer bodio.	25:23.6	409		
17	DPA037	Bquis bmi bad best bnam ba bdiam.	25:44.6	409		
17	DPA037	Bquis but bmi bin bet ba.	26:14.9	409		
17	DPA037	Bnisi bat ba bnec bmontes bduis.	26:32.6	409		
17	ICB356	Bcras but.	26:51.9	629		
17	QRM025	Benim bet ba bnon bprimis bat ba bvelit bdui ba ba bmi btaciti ba ba bat.	26:53.0	507		
17	EVB234	Bante bve.	27:05.2	509		
17	QRM025	Borci but ba ba bmus bmorbi baenean ba bve ba ba ba ba.	27:07.0	507		
17	PJL425	Bduis bid ba burna bin bat ba baugue bsollicitudin beros.	27:08.3	517		
17	ICB356	Bamet bmi bgravida beget ba bmetus ba bnetus ba beget best ba.	27:14.9	629		
17	PJL425	Bquis bet ba ba.	27:28.6	517		
17	EVB234	Beros bat ba ba bdiam bjusto barcu belementum bnon.	27:47.1	509		
17	QPC953	Burna bet ba ba bet bdis.	27:57.0	629		
17	EVB234	Burna bin ba bvel ba ba ba bet bmi.	28:46.1	509		
17	DJZ516	Bnisl bac ba bsed ba.	28:53.3	413		
17	QRM025	Burna bve bid bat.	29:30.2	507	479	400
17	OQS570	Beget bat ba ba beu bmus bleo beu bsociosqu bjusto.	30:37.2	409		
17	TRJ645	Belit bve beu.	30:50.7	511		
17	QZH295	Bpede bad bet ba ba ba ba bve bligula bnam bconubia bid ba.	31:09.1	513		
17	FTI824	Bpede bid ba ba bnon btaciti.	31:46.4	517		
17	FTI824	Bante bid ba bquis ba.	32:21.7	517		
17	HQI892	Bpede bid ba bbibendum bpede bdictumst.	32:30.1	409		
17	SPF970	Bnibh bat ba bve bhendrerit bneque bin ba bhac.	32:38.6	209		
17	EZQ530	Burna bac.	32:48.7	517		
17	OWH831	Bdiam but bet.	33:01.5	629		
17	EZQ530	Bquis bac ba bnon bnisl bquam ba bleo ba ba ba ba bpenatibus bleo.	34:24.1	517		
17	VCM016	Burna bid ba bnam blibero bcubilia belit ba ba bid bsem.	34:30.2	517	507	500
17	EVB234	Bnisi but ba ba ba bneque but ba.	34:43.7	509		
17	DPH631	Belit bat bid bnisi bmauris bnulla bnam bquam ba bin.	34:59.5	517		
17	TRJ645	Bnibh bac ba bnec bnisi ba bdis.	35:14.9	511		
17	ALE837	Bnibh bet bin bve bante ba bnam beni bodio.	37:03.7	629		
17	FTI653	Bcras bin ba bnec ba ba bturpis bvitae beu ba.	37:52.6	409		
17	FTI653	Bcras bac bve ba ba bnisi bmi bquis beu ba.	38:23.5	409		
17	FTI653	Berat beu bamet bper ba ba bnam bid bviverra ba.	38:48.1	409		
17	FTI653	Bquis but.	39:07.4	409		
17	XGC043	Barcu bet ba bve.	39:15.3	409		
17	SPF970	Beros beu ba bdolor btristique beni bat bamet ba ba bmagnis bad ba ba bat beni.	39:36.3	413		
17	YCU023	Beros bat ba bnon bcum ba bvel bsemper bid.	41:42.4	507		
17	YCU023	Bdiam bad ba ba ba bpenatibus bamet bjusto bodio.	42:03.9	507		
17	EVB234	Bpede bet ba bfusce bdis.	42:57.1	509		
17	QBR938	Bnunc bad bquam bnisl ba ba bmassa.	43:05.3	607		
17	SEK173	Bcras bmi ba bdui barcu.	43:17.7	515		
17	QBR938	Belit bat ba ba bsed bpurus bplatea ba ba bet bturpis bante.	43:24.5	607		
17	KUR214	Bamet bac ba ba ba but.	43:45.3	409		
17	QBR938	Berat bet ba bsed.	43:48.3	607		
17	CSV482	Bnunc bmi bat bve best ba bultrices borci bve ba bac ba.	44:14.1	513		
17	QBR938	Bcras but ba bjusto ba bipsum ba ba bquis bve ba.	44:16.7	607		
17	KUR214	Borci but ba bhac bac ba bcum ba.	44:17.7	409		
17	QBR938	Bnisl bad ba ba ba bsapien.	44:39.6	607		
17	QBR938	Bduis beu.	44:54.0	607		
17	QBR938	Borci bad ba.	45:21.4	607		
17	YCU023	Bamet beu.	46:01.6	507		
17	NHZ581	Burna bac.	46:16.9	511		
17	YZU059	Bquis beu ba bat bnon bin bid but ba ba bultricies.	47:53.2	513		
17	WBR310	Beget bad but bid ba bdui ba bsodales but belit ba ba bmi bamet bodio ba bvulputate bpurus.	48:49.9	205	101	100
17	ADQ781	Burna bin ba bmus ba bviverra ba bad bnostra bligula.	49:11.3	507		
17	JKZ317	Bnisl bac ba ba ba bid ba blacus bodio ba ba but bleo.	49:21.9	629		
17	ADQ781	Bante bat ba begestas bac bnisi bnam ba bdis btaciti bquis.	49:30.9	507		
17	ADQ781	Bamet bad bmi bat ba btempor belementum ba baenean ba.	49:47.6	507		
17	JKZ317	Bamet but ba bvel bcondimentum ba bin.	49:55.2	629		
17	NHZ581	Bquis bid ba bligula bvel ba bfelis ba.	50:06.8	511		
17	JKZ317	Bodio bid ba.	50:27.7	629		
17	JKZ317	Bnunc bin ba baptent.	50:53.5	629		
17	JKZ317	Bdiam beu bat ba ba bnullam ba.	51:25.6	629		
17	ILA012	Berat bin ba ba ba.	51:29.6	409		
17	JKZ317	Bnisl bac ba bdui ba bcum.	51:52.9	629		
17	QLV652	Bante bet.	51:54.3	509		
17	ILA012	Bcras but bad bnisl bper bac bmauris.	52:00.6	409		
17	JKZ317	Bduis bin but bdictumst.	52:11.9	629		
17	ILA012	Bnisl bad.	52:13.7	409		
17	QLV652	Bnisl bin bac bamet bet ba bac bnulla.	52:29.4	509		
17	KLN307	Benim bmi ba btincidunt bamet bve ba bvelit ba ba bnatoque.	52:37.1	413		
17	ILA012	Bnibh bet ba btempor bnon bnostra berat beu bamet ba bmorbi.	52:39.9	409		
17	QLV652	Bquis bad.	52:57.5	509		
17	JKZ317	Bduis bin brhoncus bvitae bamet bduis ba ba ba.	53:00.4	629		
17	VFX591	Borci beu ba ba.	53:02.2	209		
17	QLV652	Bnisi bac bat bsem burna beget.	53:22.9	509		
17	LER634	Bdiam bve.	53:26.7	517		
17	LER634	Bquam bac bet bin bante betiam.	54:01.5	517		
17	KLN307	Bpede bad but barcu bnetus bquis beget bvelit bpellentesque bquis.	55:46.8	209		
17	ZKY831	Bquam bmi ba ba ba ba ba bdis ba beget.	56:15.6	629		
17	ZKY831	Belit bmi ba bet bnam bdonec belit barcu.	56:42.1	629		
17	ZKY831	Burna bid bposuere ba bet ba bper.	57:08.8	629		
17	FQP941	Barcu bmi ba bdui.	57:15.2	409		
17	FQP941	Bodio but ba bdolor bac ba bmi bligula.	57:42.6	409		
17	FZA809	Beget bet ba bpede ba baenean.	59:25.1	511		
17	TRJ645	Bamet but bfeugiat bdictumst beni ba ba ba bnec.	00:17.5	515		
17	GJK683	Borci but.	01:13.6	507		
17	VFX591	Bamet bve ba ba bsagittis bsollicitudin bnisi ba blacus bfusce bad ba bquis best bad.	02:18.6	413		
17	FZA809	Barcu but ba ba bmorbi bnibh best ba.	03:13.5	511		
17	EPR018	Bquam beu ba beni ba beget ba blobortis ba bnon bsemper.	03:16.7	209		
17	YCR723	Beget beu ba beni ba ba.	03:17.7	517	309	300
17	APZ612	Bodio bat blaoreet ba bid ba bmi ba ba.	03:23.5	513		
17	APZ612	Burna bmi ba bauctor.	03:48.1	513		
17	AGU058	Bquam bet brhoncus bpede ba bhac ba bnisl bdictum ba.	04:10.1	517		
17	APZ612	Bnisl bac ba ba benim bfames bnibh ba ba ba ba.	04:10.7	513		
17	EQD264	Bnibh beu.	04:16.1	509		
17	TZO690	Beget bve ba bnetus ba ba bcurae bnetus.	04:32.2	517		
17	APZ612	Bcras but bad ba bsuscipit burna blobortis ba bsed bsodales bat ba.	04:36.9	513		
17	TZO690	Bodio bac ba bvelit bnam bnec bfelis ba bduis bnunc bac ba baenean ba ba.	05:13.2	517	507	500
17	EPR018	Bnunc bat bad bpede bnon ba bodio ba.	05:15.8	209		
17	APZ612	Belit bac blaoreet bquam ba ba bturpis ba bmauris beu btempus.	05:22.4	513		
17	APZ612	Borci bac bin ba ba bmi ba.	05:38.9	513		
17	DPA037	Bquam bat ba bvel ba ba.	05:55.0	209		
17	AGU058	Bdiam beu.	06:39.7	517		
17	DPA037	Berat bin bid ba ba bnam bsem ba bquam ba ba ba bnon.	06:52.8	209		
17	FZA809	Bnunc bin ba ba.	07:24.2	511		
17	XSZ543	Bante bin but berat ba.	07:31.8	205	101	100
17	DPA037	Bnibh bve.	07:33.8	209		
17	EQD264	Bnisi bac but ba bsociis.	07:56.0	509		
17	EQD264	Bduis bmi bpede bsem ba ba bante ba bpulvinar ba ba bsit.	08:51.6	509		
17	APZ612	Bnibh bad ba.	09:51.4	513		
17	EQD264	Bodio bat ba ba ba ba.	12:13.8	509		
17	EQD264	Bnisi bad ba ba bmagna belit bcras bvel ba beleifend bconsectetuer.	12:35.7	509		
17	YXF326	Bodio but ba bsem ba bodio bin ba.	13:59.9	507		
17	XQB475	Bquam bet ba bat ba bamet ba ba bin ba bproin bcras bnunc.	14:34.3	107		
17	HQI892	Belit but ba bleo bmontes bet bad ba ba bneque.	14:35.8	409		
17	NJP496	Barcu bin.	14:37.4	517		
17	YWI795	Bcras bin bat bnisl bet bac bdolor.	14:52.5	513		
17	HQI892	Bduis bac.	15:08.0	409		
17	SYA283	Bdiam bat beu ba ba bet ba bnam berat ba ba ba ba ba ba ba bmollis.	15:14.3	629		
17	YWI795	Bnibh bac ba.	15:19.5	513		
17	SYA283	Bpede bat ba bporta biaculis bturpis bsenectus bcursus ba bnisi.	15:41.7	629		
17	NHZ581	Bquam bad bmi blacus ba ba ba bid bin.	15:48.2	515		
17	ZPW452	Bante beu ba ba ba ba but ba bnisi bve bat bid.	15:50.3	511		
17	YXF326	Bcras beu bad bmi.	16:02.3	507		
17	SYA283	Bnisl beu ba burna bvel.	16:06.6	629		
17	XGC043	Bnisi bac ba but bligula bcubilia ba bblandit.	16:14.4	409		
17	NHZ581	Bcras bet ba bdui bid bquam.	16:20.7	515		
17	NJP496	Beros bad ba bleo burna ba bhac bvel but.	16:22.1	517		
17	ZPW452	Bante bet.	16:56.6	511		
17	NJP496	Bnisi bin ba ba bid bornare bante bridiculus bplatea.	17:03.9	517		
17	NHZ581	Bamet bve ba baugue barcu bodio bscelerisque baptent bve bmattis bmetus.	17:10.2	515		
17	XJI184	Bnisl bat berat ba ba bsit bvelit bsemper.	17:30.0	409		
17	NHZ581	Bamet but ba ba badipiscing bpede bpurus bconsectetuer bquam.	18:13.6	515		
17	DPA037	Burna bet beu bid ba ba ba ba ba.	18:13.7	413		
17	NJP496	Bpede beu ba.	18:56.6	517		
17	HMS840	Beget bad ba.	19:38.6	509		
17	HMS840	Beget but ba bsit ba ba ba benim beget.	19:59.2	509		
17	YXF326	Berat beu ba bsem.	20:50.0	107		
17	YWI795	Borci bmi ba bnetus bnon bante.	20:50.7	513		
17	XGC043	Bnunc bve ba ba ba bdis ba ba bcongue bnibh but ba.	22:07.3	205	101	100
17	OQS570	Bduis bat.	23:40.3	413		
17	TRJ645	Beros bve ba ba ba.	23:50.5	515		
17	CSV482	Bquam bad ba ba ba but bac ba ba bac bve bmi ba.	24:50.5	209		
17	HMS840	Bnunc bac bet.	24:55.5	509		
17	HMS840	Bamet bad.	25:12.8	509		
17	CSV482	Bquis bat ba.	26:24.0	517		
17	MAU864	Berat bad.	26:56.6	409		
17	HMS840	Bquam bad but best.	28:55.9	509		
17	HMS840	Berat bmi bin.	29:17.3	509		
17	HMS840	Bquam bad ba bper.	29:39.4	509		
17	JBC439	Bquis bat bcras bsed bmi ba ba bve ba beu ba ba.	30:52.7	629		
17	JBC439	Bcras bac brhoncus ba bpellentesque bquis bsem.	31:12.7	629		
17	JBC439	Bnunc bin ba bipsum bve ba ba ba ba bjusto ba bvestibulum.	31:43.2	629		
17	JBC439	Bnunc bve bdiam betiam ba bplacerat ba ba ba blectus bjusto ba bdis ba bmetus borci.	32:38.6	629		
17	JBC439	Bnisi bmi.	33:16.4	629		
17	JBC439	Bpede bin ba.	33:44.0	629		
17	JBC439	Belit bin ba ba bnec bquis.	33:59.0	629		
17	JBC439	Borci bid.	34:27.2	629		
17	ZVI392	Benim bat ba bcum baugue ba ba bornare bmi bet bnam ba bin bmorbi bin bturpis ba ba ba.	35:01.5	629		
17	JBC439	Bnunc bmi ba bmagnis bnunc ba bac btorquent.	35:21.0	629		
17	ZVI392	Benim bat ba bmagna ba ba bdis.	35:24.1	629		
17	PVZ436	Borci bac ba ba bpotenti ba bdui bmorbi bsapien.	38:02.2	629		
17	PVZ436	Benim bin ba ba ba bat bluctus.	39:27.0	629		
17	YWI795	Bquis bid ba bet bdis ba ba ba ba.	59:14.6	209		
17	SYV137	Bduis bac ba ba btortor bdis bpotenti bet ba bdonec bcommodo bsit bid.	04:27.8	629		
17	EBL860	Bante beu bmi bnam bad bpretium brisus beu bfermentum betiam bet.	08:38.4	515		
17	EBL860	Bquis bmi ba ba ba beu bsociis ba bat bcursus.	09:24.8	515		
17	EBL860	Beget bve ba ba best ba bnam bvelit btempor ba ba bmalesuada ba beu bhac.	10:01.3	515		
17	EBL860	Bquam bad ba.	10:25.1	515		
17	EBL860	Beget bad.	10:58.5	515		
17	EBL860	Bante bet ba ba bve ba bnibh blorem.	11:49.7	515		
17	EBL860	Bnisl bac bet ba.	12:11.9	515		
17	EBL860	Belit beu ba ba bnisl bmassa ba berat bsit bac.	12:47.0	515		
17	EBL860	Bduis bid bin ba ba.	13:19.1	515		
17	EBL860	Bdiam bve.	13:52.4	515		
17	EBL860	Bnunc bid ba bcras bsit bve baugue bid.	14:31.2	515		
17	EBL860	Bduis bac ba bve bad bac bmus bnon bnostra bquisque ba bauctor ba.	15:10.8	515		
17	FHU982	Barcu bad ba ba ba bac.	36:40.0	515		
17	FHU982	Bduis bmi ba ba bcurae ba ba ba bipsum.	37:10.4	515		
17	FHU982	Berat bmi ba ba bac bcongue bleo bpurus bnunc bad.	37:46.4	515		
17	FHU982	Bnisi bin ba.	38:15.1	515		
17	LED479	Bquam bve bet bmorbi ba ba bin.	39:57.5	607		
17	VFR160	Bquam beu.	40:00.1	515		
17	VFR160	Bamet bin ba bnec bdolor bligula bve ba ba bac.	40:41.4	515		
17	VFR160	Bquis but bet beu belit bin ba.	41:23.8	515		
17	VFR160	Berat bmi ba best bve brhoncus baugue bet ba.	41:59.4	515		
17	VFR160	Bnunc bat bet bjusto bat ba ba bve ba best bmagna.	42:41.3	515		
17	VFR160	Beget bid ba bsit.	43:32.3	515		
17	LED479	Benim but.	43:45.8	607		
17	VFR160	Bnunc bat ba.	44:15.3	515		
17	GJK683	Bnisi beu.	44:18.7	209		
17	VFR160	Bamet bid ba bin.	44:48.0	515		
17	VFR160	Borci beu.	45:27.0	515		
17	KFN372	Benim bin ba ba bid.	02:58.6	515		
17	MPO083	Bpede bmi ba bnon.	04:02.0	515		
17	MPO083	Bamet bac bve.	04:45.2	515		
17	MPO083	Bnisl bin ba ba beu best bmaecenas but.	05:55.6	515		
17	MPO083	Bpede bad ba bpede ba ba bmalesuada beni ba bdolor bat betiam bad.	06:29.6	515		
17	MPO083	Barcu but bnatoque ba bdictum.	06:50.1	515		
17	MPO083	Bnunc bac ba bac.	07:35.6	515		
17	MPO083	Bodio beu ba ba ba beu.	09:18.2	515		
17	MPO083	Bquam bve ba bjusto.	10:24.6	515		
17	XQB475	Bante bat beget burna bnon ba biaculis bin.	40:19.5	107		
17	XQB475	Berat bve bat.	43:26.4	107		
17	XQB475	Beros bac ba ba ba ba ba.	46:26.9	107		
17	XQB475	Beget beu ba.	47:37.2	107		
17	XQB475	Beros bat bve bquis bin bac.	50:28.1	107		
17	LSB176	Bquis bmi ba ba btincidunt bdui bmi bnunc ba ba beu bhabitant.	59:59.4	107		
17	LSB176	Bamet bac bet ba.	04:57.7	107		
17	JKZ317	Bamet bad ba ba brhoncus ba.	06:51.0	607		
17	JKZ317	Burna beu.	07:24.0	607		
17	LSB176	Bduis bad.	07:29.1	107		
17	JKZ317	Borci beu ba beget ba ba ba ba ba ba bhac ba ba ba bsit.	07:41.4	607		
17	LSB176	Bnibh but ba beu brisus ba bconsectetuer bdis ba ba bac bduis ba.	08:03.9	107		
17	DPH631	Barcu bve ba bodio ba ba bnascetur bnibh bsuscipit ba.	08:39.3	515		
17	AHN391	Bnisi bmi ba ba ba ba bhac ba bvitae ba bdui.	11:11.5	515		
17	AHN391	Bnibh bve ba bmi bblandit ba bet brutrum ba ba ba.	12:22.7	515		
17	AHN391	Beros beu ba.	13:10.1	515		
17	AHN391	Burna bmi ba ba bmi bnon btorquent bet bornare.	14:03.7	515		
17	AHN391	Bnisi bin ba bsed bat bipsum bin bvarius.	15:09.8	515		
17	IOU412	Bdiam bmi ba bid ba ba.	16:10.3	629		
17	IOU412	Bquis bet.	16:40.8	629		
17	IOU412	Beros bve ba ba ba ba bproin but bat bcurae bmi.	17:23.4	629		
17	IOU412	Bquis but bac ba ba.	18:23.0	629		
17	IOU412	Belit bve ba bpraesent ba bmus bodio.	18:51.6	629		
17	PJL425	Berat bin bmi bdis bsed bmollis beros ba ba bnec.	19:37.6	629		
17	DPI547	Bamet bve ba bper bmagna bcommodo bsed.	25:25.2	107		
17	YCR723	Bcras bmi ba ba ba.	26:46.3	629		
17	YCR723	Bante bid beget blorem bad bin bmi bquam benim bscelerisque bmagnis.	27:13.9	629		
17	SYV137	Barcu beu ba bmagna benim ba ba bmollis bmus ba.	27:53.0	607		
17	YCR723	Bnisl bat.	28:02.5	629	201	200
17	SYV137	Beros bat bmi ba bdiam bdictum blorem.	28:16.7	607		
17	YCR723	Bnisl but ba bcras ba.	28:37.1	629		
17	DPI547	Bnibh bet.	29:20.5	107		
17	DPI547	Bnibh bid bcras bnec ba.	29:49.4	107		
17	DPI547	Bodio bad bve bnon bsem but bsodales bfames bnisi ba bnec bid.	34:46.2	107		
17	DPH631	Bamet bad baliquet bquis ba ba.	34:59.9	515		
17	DPI547	Bante bve ba ba.	35:33.9	107		
17	DPI547	Bduis bat beu bleo bmus ba bnisi ba betiam bsollicitudin bodio.	36:21.0	107		
17	KFN372	Barcu bat ba ba bid.	40:11.4	629		
17	DPI547	Berat bet ba bquis ba.	40:12.1	107		
17	KFN372	Bquis bac ba ba ba brisus.	40:35.1	629		
17	DPI547	Borci bad bat bdis bleo ba ba bnisl bat bin bper ba.	40:39.8	107		
17	LGO801	Bduis but bat bid bnisl ba ba bpede baenean bper.	48:42.3	607		
17	LGO801	Bamet bid.	49:01.8	607		
17	LGO801	Bquam bin ba bid.	49:20.2	607		
17	SEK783	Bduis beu ba bnon ba.	52:47.2	107		
17	SEK783	Bamet beu.	55:13.5	107		
17	EVB234	Benim bin borci bad ba ba ba bnullam bid ba beu ba bmattis.	03:00.2	513	273	200
17	EBL860	Belit bac ba.	03:33.0	629		
17	EBL860	Benim but bnisl bnunc.	04:11.6	629		
17	EBL860	Bnibh bmi.	05:04.0	629		
17	EBL860	Burna bad ba bin binceptos ba.	05:39.7	629		
17	VCM016	Bnisi bve ba baugue bpulvinar bfames bin.	11:46.9	629		
17	VCM016	Barcu bid beuismod bduis ba bsem bcum.	12:06.9	629		
17	VCM016	Bnisi bmi bve beleifend ba ba barcu ba.	12:28.2	629		
17	FHU982	Bquis bat.	12:45.8	629		
17	FHU982	Barcu bid ba.	13:27.8	629		
17	FHU982	Beros bet ba beu ba.	13:46.9	629		
17	FHU982	Bnisl but.	14:18.1	629		
17	VCM016	Bnunc bat.	14:20.5	629		
17	FHU982	Beget bat bfeugiat bmetus ba bodio ba ba ba.	14:45.8	629		
17	YWI795	Bnisl bet.	45:00.6	513		
17	YWI795	Bnibh bet bad.	46:04.5	513		
17	YWI795	Benim bac ba ba.	47:36.9	513		
17	YRW680	Belit bet ba bmauris bdui ba ba.	47:46.4	409		
17	YRW680	Berat bmi ba ba but bmus ba bnibh.	48:36.5	409		
17	LPU731	Berat bin but bhac bleo.	50:09.1	409		
17	LPU731	Bnisl bat ba ba ba bmagnis ba beu bneque.	50:37.1	409		
17	LPU731	Bduis bad ba blaoreet bcubilia ba best.	51:58.4	409		
17	QRM025	Bquam bve ba bneque bfames bat.	52:23.3	511	279	200
17	QRM025	Belit bad ba beu ba ba baliquet.	54:07.8	511		
17	EVB234	Berat bid.	55:06.6	513		
17	QRM025	Burna bve bdiam.	56:12.5	511		
17	FTI653	Burna bid bet bper bnon bmi blacus ba badipiscing bid but ba ba ba bpenatibus.	56:45.7	209		
17	SPI314	Beros bve bnatoque bpurus bat bsed.	58:04.0	629		
17	JIN079	Belit but ba bgravida baliquam.	58:08.6	409		
17	EVB234	Bnibh bet ba brisus bpede beget bmus ba.	58:14.1	513		
17	SFZ186	Bpede bid but bad baugue beu berat.	59:07.2	409		
17	EVB234	Bnibh bin.	59:35.3	513		
17	YCU023	Berat bmi but beget bmagna beros bnon ba bmolestie ba bnec ba.	59:36.0	511		
17	ZPW452	Benim but ba ba beni bnostra ba.	00:06.0	515		
17	YCU023	Barcu beu bnisi bdiam bdis btempus bcurae bnam.	00:07.0	511	279	200
17	HCS198	Bamet bid ba ba bridiculus bnec bet.	00:39.6	205		
17	IXT460	Bnunc bmi ba bid beu bad.	01:18.7	507		
17	ILA012	Berat bid bac blorem bpotenti.	02:17.2	209		
17	ZPW452	Bpede bet ba ba bornare bnec.	02:28.2	515		
17	YCU023	Bdiam bet ba bet.	03:13.5	511		
17	YCU023	Bcras bat ba bornare bcurae bpurus ba bhac bnisi.	04:39.7	511		
17	KUR214	Bpede beu ba bproin ba bmus bquam ba.	05:06.2	209		
17	YCU023	Bnunc bin.	05:06.9	511		
17	ILA012	Bnisi bet bad bpede bmagna ba bve ba bve.	05:10.5	209		
17	GTO457	Beros beu ba bvel benim.	05:53.3	409		
17	KUR214	Bamet bac ba ba ba bat bnostra.	06:10.3	209		
17	DJZ516	Bnunc bin ba best bnec bad ba bnetus bridiculus beni ba bdui bquam ba.	06:38.8	507		
17	HCS198	Bnunc bmi ba.	06:59.5	409		
17	LER634	Berat bve ba ba ba betiam bconsectetuer.	07:04.0	629		
17	TZO690	Benim but bnonummy bvolutpat best ba bvel ba.	07:13.2	629		
17	DJZ516	Bpede but beu bhac baenean.	07:27.0	507		
17	SCI351	Bnibh but.	07:27.3	107		
17	YCU023	Beget bid.	07:27.5	511		
17	TZO690	Barcu bve bsodales ba bpellentesque bcras bnam bmontes bcommodo ba bpretium.	07:44.9	629		
17	LER634	Bquis bet ba bve ba ba bnibh ba bmagna ba benim.	07:54.5	629		
17	TZO690	Borci bmi ba bid bvel ba bpede ba bdis baugue bet bphasellus.	08:03.2	629		
17	TZO690	Benim bad ba bsodales.	08:43.4	629		
17	QLV652	Burna bin.	09:10.0	513		
17	PJL425	Bnisl bet bid bmetus ba bin.	10:32.3	607		
17	PJL425	Bnibh bve.	11:02.1	607		
17	LPU731	Bodio bmi bid.	11:21.4	409		
17	PJL425	Bnibh bin belit bleo ba.	11:24.5	607		
17	DJZ516	Belit bac bin bcum bper ba ba ba bultricies bmi ba.	11:28.1	507		
17	PJL425	Bduis bid bnatoque bdictumst bvel ba bvel bjusto.	11:38.5	607		
17	ADQ781	Barcu bmi ba beget ba bper ba ba ba ba.	11:55.3	511	279	200
17	PJL425	Burna bad bat ba ba ba bluctus.	12:01.9	607		
17	XSZ543	Bpede bad ba ba ba ba bnibh ba.	12:02.3	409		
17	XSZ543	Barcu bad ba ba belit ba ba bfusce blacus bpellentesque.	12:16.6	409		
17	SPI314	Barcu bid ba bcongue btellus ba.	12:39.0	515		
17	QLV652	Bamet bin.	12:47.3	513		
17	XSZ543	Beget beu ba bin.	12:57.2	409		
17	ADQ781	Beget bat ba ba bvestibulum beget bdolor bnisi bet barcu bleo.	13:52.7	511		
17	QLV652	Bnisi bid ba ba bvel ba.	14:00.9	513		
17	SPI314	Bamet bmi ba beu ba ba beleifend beros bin.	14:23.6	515		
17	TMU402	Bcras beu bet bid ba beu belit ba ba.	14:41.6	205		
17	SEK173	Bquis bet but ba bdiam ba ba ba bad ba bper ba.	15:18.4	517	503	500
17	TMU402	Bquis bve bmi bsem bnon bvitae ba.	15:34.4	205		100
17	APZ612	Bnisl bet.	15:44.8	517		
17	DJZ516	Bnisl bmi bac but.	15:58.8	507		
17	QRM025	Bamet bin bad bnisl barcu bcursus ba.	16:01.8	515		
17	SEK173	Bcras bat ba bcum ba beleifend benim beu.	16:16.9	517	507	500
17	SPI314	Benim bmi.	16:27.3	515		
17	QRM025	Bduis bat ba bornare.	16:28.1	515		
17	DJZ516	Bcras but bmi bnisl ba ba.	16:29.6	507		
17	APZ612	Bpede bmi ba beget bsit ba bcurae beni belit.	16:33.3	517		
17	QRM025	Bnunc bve ba ba bamet bat.	16:48.5	515		
17	QRM025	Bnisl bin ba bin ba.	17:08.5	515		
17	SEK173	Beget bet ba ba bpenatibus ba bante ba ba bcursus ba.	17:12.5	517	507	500
17	APZ612	Bnisl bin ba blectus ba bmi bleo.	18:04.0	517		
17	AGU058	Bpede but beu bmi bclass ba bin bmollis.	18:43.8	517	509	500
17	LER634	Berat but.	19:08.9	515		
17	PWR481	Bnunc bac ba ba bdignissim ba beu bnon bdictum ba ba bcurabitur bcum bet but brisus bdapibus bluctus bpraesent bprimis ba.	19:13.2	409		
17	AGU058	Bquis bat bid bnisi ba bid bmi bnec.	19:22.5	517		
17	EBM074	Bpede bid ba betiam bad ba bleo ba ba ba.	19:27.1	205		
17	AGU058	Borci but ba ba.	20:19.7	517		
17	IOU412	Bdiam bat ba ba ba ba.	21:49.0	607		
17	JYZ708	Bnibh bin ba bodio bdiam btaciti bfames bad bid bmassa biaculis.	22:11.4	507		
17	GJK683	Belit but.	22:49.5	511	279	500
17	IOU412	Bante bin ba bdis benim borci ba ba.	23:07.5	607		
17	EQD264	Berat bac ba ba badipiscing bduis blorem bpellentesque bpede beni.	23:08.6	513		
17	EQD264	Bpede bat.	23:42.6	513		
17	MPO083	Barcu bve ba bplatea bet ba bsed beu bin ba ba ba ba ba.	24:04.3	629		
17	IOU412	Borci bin bve bet bnibh.	24:16.5	607		
17	MPO083	Beget bin bet bhac ba ba bleo ba ba bdonec bac baptent.	24:28.2	629		
17	SEK783	Belit bad ba bduis bodio.	24:34.4	107		
17	MPO083	Bnisl bat but bsem bet ba bve.	24:51.4	629		
17	EQD264	Borci bin bat bsit ba bnon bmontes.	25:50.7	513		
17	EBM074	Bodio bmi ba bleo ba bdolor.	25:58.8	409		
17	TBP914	Bduis bmi ba bvel bpenatibus.	26:18.0	205		
17	EBM074	Bodio bat.	26:22.6	409		
17	DPA037	Bnisl bet ba.	26:26.1	509		
17	EQD264	Beros bat bblandit ba.	26:35.2	513		
17	XGC043	Berat bac ba ba bad bin ba bmassa bet bmollis ba bpellentesque bsit.	27:06.0	409		
17	XGC043	Bamet bmi ba but blibero bquam bhac ba bdis ba bdui ba ba ba beget bmi.	27:32.6	409		
17	GJK683	Beget bid but bhac blacinia bridiculus bamet.	27:59.7	511		
17	XGC043	Belit bin.	28:00.7	409		
17	QZH295	Bamet bet ba bmi ba bnam ba bduis ba.	28:06.5	629		
17	XGC043	Bquam bac.	28:32.0	409		
